player_id,pos,player,team,pass_cmp,pass_att,pass_yds,pass_td,pass_int,pass_sacked,pass_sacked_yds,pass_long,pass_rating,rush_att,rush_yds,rush_td,rush_long,targets,rec,rec_yds,rec_td,rec_long,fumbles_lost,rush_scrambles,designed_rush_att,comb_pass_rush_play,comb_pass_play,comb_rush_play,Opponent_abbrev,two_point_conv,total_ret_td,offensive_fumble_recovery_td,pass_target_yds,pass_poor_throws,pass_blitzed,pass_hurried,rush_yds_before_contact,rush_yac,rush_broken_tackles,rec_air_yds,rec_yac,rec_drops,vis_team,home_team,week
MoonDa00,WR,Darnell Mooney,CHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,5,70,0,36,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0,0,20.0,50,0,CHI,DAL,8
KmetCo00,TE,Cole Kmet,CHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,11,1,10,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0,0,8.0,3,0,CHI,DAL,8
St.BEq00,WR,Equanimeous St. Brown,CHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,1,6,0,6,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0,0,75.0,1,0,CHI,DAL,8
EbneTr00,RB,Trestan Ebner,CHI,0,0,0,0,0,0,0,0,0.0,2,-5,0,3,0,0,0,0,0,0,0,2,2,0,2,DAL,0,0,0,0,0,0,0,-8,3,0,0.0,0,0,CHI,DAL,8
PresDa01,QB,Dak Prescott,DAL,21,27,250,2,1,1,8,30,114.5,5,34,1,25,0,0,0,0,0,0,0,5,33,28,5,CHI,0,0,0,197,3,3,0,10,24,0,0.0,0,0,CHI,DAL,8
PollTo00,RB,Tony Pollard,DAL,0,0,0,0,0,0,0,0,0.0,14,131,3,54,1,1,16,0,16,0,0,14,14,0,14,CHI,0,0,0,0,0,0,0,56,75,0,2.0,14,0,CHI,DAL,8
DaviMa02,RB,Malik Davis,DAL,0,0,0,0,0,0,0,0,0.0,8,23,0,8,2,2,18,0,10,0,0,8,8,0,8,CHI,0,0,0,0,0,0,0,17,6,0,1.0,17,0,CHI,DAL,8
TurpKa00,WR,KaVontae Turpin,DAL,0,0,0,0,0,0,0,0,0.0,1,11,0,11,0,0,0,0,0,0,0,1,1,0,1,CHI,0,0,0,0,0,0,0,11,0,0,0.0,0,0,CHI,DAL,8
FielJu00,QB,Justin Fields,CHI,17,23,151,2,0,4,25,36,120.0,8,60,1,15,0,0,0,0,0,0,4,4,35,31,4,DAL,0,0,0,210,1,5,0,39,21,0,0.0,0,0,CHI,DAL,8
SiemTr00,QB,Trevor Siemian,CHI,1,1,5,0,0,0,0,5,87.5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,DAL,0,0,0,-1,0,0,0,0,0,0,0.0,0,0,CHI,DAL,8
HerbKh00,RB,Khalil Herbert,CHI,0,0,0,0,0,0,0,0,0.0,16,99,1,36,0,0,0,0,0,0,0,16,16,0,16,DAL,0,0,0,0,0,0,0,77,22,0,0.0,0,0,CHI,DAL,8
MontDa01,RB,David Montgomery,CHI,0,0,0,0,0,0,0,0,0.0,15,53,0,10,3,3,22,0,13,1,0,15,15,0,15,DAL,0,0,0,0,0,0,0,24,29,0,0.9,21,0,CHI,DAL,8
JoneVe00,WR,Velus Jones Jr.,CHI,0,0,0,0,0,0,0,0,0.0,2,33,0,18,3,1,5,0,5,0,0,2,2,0,2,DAL,0,0,0,0,0,0,0,29,4,0,54.9,6,1,CHI,DAL,8
GrifRy00,TE,Ryan Griffin,CHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,CHI,DAL,8
HarrNK00,WR,N'Keal Harry,CHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,24,1,17,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0,0,15.0,9,0,CHI,DAL,8
WescTr00,TE,Trevon Wesco,CHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,CHI,DAL,8
BlasKh00,FB,Khari Blasingame,CHI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,0,0,0,0,0,0,0,0,0,0,0.0,0,0,CHI,DAL,8
TolbJa00,WR,Jalen Tolbert,DAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,CHI,DAL,8
McKeSe01,TE,Sean McKeon,DAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,CHI,DAL,8
OlliQa00,RB,Qadree Ollison,DAL,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,CHI,DAL,8
TagoTu00,QB,Tua Tagovailoa,MIA,29,36,382,3,0,2,13,42,138.7,5,19,0,18,0,0,0,0,0,0,2,3,43,40,3,DET,0,0,0,404,1,6,1,19,0,0,0.0,0,0,MIA,DET,8
SherTr00,WR,Trent Sherfield,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,25,0,14,0,0,0,0,0,0,DET,0,0,0,0,0,0,0,0,0,0,20.0,5,0,MIA,DET,8
SandBr00,WR,Braylon Sanders,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,17,0,13,1,0,0,0,0,0,DET,0,0,0,0,0,0,0,0,0,0,14.0,3,0,MIA,DET,8
WilsCe01,WR,Cedrick Wilson Jr.,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,MIA,DET,8
GoffJa00,QB,Jared Goff,DET,27,37,321,1,0,1,10,58,108.1,1,3,0,3,1,1,5,0,5,0,1,0,39,39,0,MIA,0,0,0,255,5,15,0,3,0,0,0.0,5,0,MIA,DET,8
WillJa06,RB,Jamaal Williams,DET,0,0,0,0,0,0,0,0,0.0,10,53,2,15,3,3,23,0,10,0,0,10,10,0,10,MIA,0,0,0,0,0,0,0,43,10,0,0.0,23,0,MIA,DET,8
MoorCJ01,FS,C.J. Moore,DET,0,0,0,0,0,0,0,0,0.0,1,13,0,13,0,0,0,0,0,0,0,1,1,0,1,MIA,0,0,0,0,0,0,0,13,0,0,0.0,0,0,MIA,DET,8
MostRa00,RB,Raheem Mostert,MIA,0,0,0,0,0,0,0,0,0.0,14,64,0,13,1,1,3,0,3,0,0,14,14,0,14,DET,0,0,0,0,0,0,0,52,12,0,3.0,0,0,MIA,DET,8
EdmoCh00,RB,Chase Edmonds,MIA,0,0,0,0,0,0,0,0,0.0,4,14,0,8,0,0,0,0,0,0,0,4,4,0,4,DET,0,0,0,0,0,0,0,14,0,0,0.0,0,0,MIA,DET,8
HillTy00,WR,Tyreek Hill,MIA,0,0,0,0,0,0,0,0,0.0,1,7,0,7,14,12,188,0,42,0,0,1,1,0,1,DET,0,0,0,0,0,0,0,7,0,0,222.6,28,1,MIA,DET,8
AhmeSa01,RB,Salvon Ahmed,MIA,0,0,0,0,0,0,0,0,0.0,1,2,0,2,0,0,0,0,0,0,0,1,1,0,1,DET,0,0,0,0,0,0,0,2,0,0,0.0,0,0,MIA,DET,8
IngoAl01,FB,Alec Ingold,MIA,0,0,0,0,0,0,0,0,0.0,1,1,1,1,1,1,5,0,5,0,0,1,1,0,1,DET,0,0,0,0,0,0,0,0,1,0,0.0,5,0,MIA,DET,8
WaddJa00,WR,Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,9,8,106,2,29,0,0,0,0,0,0,DET,0,0,0,0,0,0,0,0,0,0,89.1,16,1,MIA,DET,8
GesiMi00,TE,Mike Gesicki,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,3,38,1,20,0,0,0,0,0,0,DET,0,0,0,0,0,0,0,0,0,0,40.0,12,0,MIA,DET,8
SmytDu00,TE,Durham Smythe,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,MIA,DET,8
LongHu00,TE,Hunter Long,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,MIA,DET,8
ConnTa00,WR,Tanner Conner,MIA,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,0,0,0,0,0,0,0,0,0,0,0.0,0,0,MIA,DET,8
ReynCr00,RB,Craig Reynolds,DET,0,0,0,0,0,0,0,0,0.0,2,7,0,5,1,0,0,0,0,0,0,2,2,0,2,MIA,0,0,0,0,0,0,0,7,0,0,4.0,0,0,MIA,DET,8
SwifDA00,RB,D'Andre Swift,DET,0,0,0,0,0,0,0,0,0.0,5,6,0,7,5,5,27,1,8,0,0,5,5,0,5,MIA,0,0,0,0,0,0,0,5,1,0,-5.0,32,0,MIA,DET,8
HockTJ00,TE,T.J. Hockenson,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,3,80,0,58,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,0,0,0,34.0,53,0,MIA,DET,8
RaymKa00,WR,Kalif Raymond,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,3,76,0,43,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,0,0,0,81.2,2,0,MIA,DET,8
StxxAm00,WR,Amon-Ra St. Brown,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,10,7,69,0,21,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,0,0,0,55.0,28,1,MIA,DET,8
ReynJo00,WR,Josh Reynolds,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,2,14,0,9,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,0,0,0,79.2,6,1,MIA,DET,8
MitcJa00,TE,James Mitchell,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,14,0,14,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,0,0,0,0.0,14,0,MIA,DET,8
AlexMa02,WR,Maurice Alexander,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,7,0,7,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,0,0,0,3.0,4,0,MIA,DET,8
WrigBr01,TE,Brock Wright,DET,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,6,0,6,0,0,0,0,0,0,MIA,0,0,0,0,0,0,0,0,0,0,4.0,2,0,MIA,DET,8
SwaiGe00,TE,Geoff Swaim,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,0.0,0,0,TEN,HOU,8
WestNi00,WR,Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,0.0,0,0,TEN,HOU,8
WillMa12,QB,Malik Willis,TEN,6,10,55,0,1,3,15,16,35.4,5,12,0,6,0,0,0,0,0,0,2,3,18,15,3,HOU,0,0,0,73,2,5,1,12,0,0,0.0,0,0,TEN,HOU,8
HenrDe00,RB,Derrick Henry ,TEN,0,0,0,0,0,0,0,0,0.0,32,219,2,41,1,1,9,0,9,0,0,32,32,0,32,HOU,0,0,0,0,0,0,0,92,127,4,2.0,7,0,TEN,HOU,8
HillDo00,RB,Dontrell Hilliard,TEN,0,0,0,0,0,0,0,0,0.0,8,83,0,30,1,1,12,0,12,0,0,8,8,0,8,HOU,0,0,0,0,0,0,0,61,22,0,-4.0,16,0,TEN,HOU,8
WoodRo02,WR,Robert Woods,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,26,0,16,1,0,0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,12.0,14,0,TEN,HOU,8
HoopAu00,TE,Austin Hooper,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,5,0,5,0,0,0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,1.0,4,0,TEN,HOU,8
OkonCh00,TE,Chigoziem Okonkwo,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,1,3,0,3,0,0,0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,22.0,0,0,TEN,HOU,8
HollCo00,WR,Cody Hollister,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,14.0,0,0,TEN,HOU,8
MillDa02,QB,Davis Mills,HOU,17,29,152,1,1,3,34,44,69.9,3,8,0,6,0,0,0,0,0,0,2,1,35,34,1,TEN,0,0,0,225,8,4,6,8,0,0,0.0,0,0,TEN,HOU,8
BurkRe00,RB,Rex Burkhead,HOU,0,1,0,0,0,0,0,0,39.6,0,0,0,0,1,1,2,0,2,0,0,0,1,1,0,TEN,0,0,0,7,1,1,0,0,0,0,-1.0,3,0,TEN,HOU,8
PierDa01,RB,Dameon Pierce,HOU,0,0,0,0,0,0,0,0,0.0,15,35,0,16,5,3,16,1,7,0,0,15,15,0,15,TEN,0,0,0,0,0,0,0,22,13,1,13.0,16,0,TEN,HOU,8
CookBr00,WR,Brandin Cooks,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,4,73,0,44,0,0,0,0,0,0,TEN,0,0,0,0,0,0,0,0,0,0,103.2,8,0,TEN,HOU,8
HowaO.00,TE,O.J. Howard,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,2,24,0,24,0,0,0,0,0,0,TEN,0,0,0,0,0,0,0,0,0,0,24.0,11,0,TEN,HOU,8
JordBr00,TE,Brevin Jordan,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,2,19,0,16,0,0,0,0,0,0,TEN,0,0,0,0,0,0,0,0,0,0,6.0,19,0,TEN,HOU,8
HairTr00,FB,Troy Hairston,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,2,7,0,5,0,0,0,0,0,0,TEN,0,0,0,0,0,0,0,0,0,0,2.0,5,0,TEN,HOU,8
DorsPh00,WR,Phillip Dorsett,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,1,6,0,6,0,0,0,0,0,0,TEN,0,0,0,0,0,0,0,0,0,0,75.0,0,1,TEN,HOU,8
AkinJo00,TE,Jordan Akins,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2,1,5,0,5,0,0,0,0,0,0,TEN,0,0,0,0,0,0,0,0,0,0,11.0,1,0,TEN,HOU,8
OgunDa00,RB,Dare Ogunbowale,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,TEN,0,0,0,0,0,0,0,0,0,0,-1.0,1,0,TEN,HOU,8
RadeKe00,TE,Kevin Rader,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,0.0,0,0,TEN,HOU,8
HaskHa00,RB,Hassan Haskins,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,0.0,0,0,TEN,HOU,8
MoorCh00,WR,Chris Moore,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,TEN,HOU,8
JohnTy03,WR,Tyron Johnson,HOU,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TEN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,TEN,HOU,8
ConlCh00,WR,Chris Conley,TEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HOU,0,0,0,0,0,0,0,0,0,0,0.0,0,0,TEN,HOU,8
WilsRu00,QB,Russell Wilson,DEN,18,30,252,1,1,3,22,47,84.3,4,17,0,10,0,0,0,0,0,0,2,2,37,35,2,JAX,0,0,0,340,3,5,1,15,2,0,0.0,0,0,DEN,JAX,8
HamlKJ00,WR,KJ Hamler,DEN,0,0,0,0,0,0,0,0,0.0,1,9,0,9,3,2,52,0,47,0,0,1,1,0,1,JAX,0,0,0,0,0,0,0,0,9,1,84.9,7,0,DEN,JAX,8
DulcGr00,TE,Greg Dulcich,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,4,87,0,38,0,0,0,0,0,0,JAX,0,0,0,0,0,0,0,0,0,0,114.0,31,0,DEN,JAX,8
MurrLa00,RB,Latavius Murray,DEN,0,0,0,0,0,0,0,0,0.0,14,46,1,9,2,1,13,0,13,0,0,14,14,0,14,JAX,0,0,0,0,0,0,0,18,28,4,3.0,12,0,DEN,JAX,8
GordMe00,RB,Melvin Gordon,DEN,0,0,0,0,0,0,0,0,0.0,9,29,1,9,4,3,23,0,12,0,0,9,9,0,9,JAX,0,0,0,0,0,0,0,14,15,0,-2.0,24,0,DEN,JAX,8
WashMo00,WR,Montrell Washington,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,JAX,0,0,0,0,0,0,0,0,0,0,-4.0,5,0,DEN,JAX,8
LawrTr00,QB,Trevor Lawrence,JAX,18,31,133,1,2,2,19,25,52.2,3,15,0,9,0,0,0,0,0,0,2,1,36,35,1,DEN,0,0,0,174,7,12,2,10,5,0,0.0,0,0,DEN,JAX,8
EtieTr00,RB,Travis Etienne,JAX,0,0,0,0,0,0,0,0,0.0,24,156,1,49,3,3,6,0,6,0,0,24,24,0,24,DEN,0,0,0,0,0,0,0,63,93,7,-3.9,10,0,DEN,JAX,8
HastJa02,RB,Jamycal Hasty,JAX,0,0,0,0,0,0,0,0,0.0,4,13,0,12,4,3,-3,0,3,0,0,4,4,0,4,DEN,0,0,0,0,0,0,0,7,6,0,-19.2,10,0,DEN,JAX,8
JoneZa00,WR,Zay Jones,JAX,0,0,0,0,0,0,0,0,0.0,1,7,0,7,3,3,28,0,17,0,0,1,1,0,1,DEN,0,0,0,0,0,0,0,5,2,0,24.0,4,0,DEN,JAX,8
EngrEv00,TE,Evan Engram,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,6,4,55,1,22,0,0,0,0,0,0,DEN,0,0,0,0,0,0,0,0,0,0,61.8,26,1,DEN,JAX,8
KirkCh01,WR,Christian Kirk,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7,3,40,0,25,0,0,0,0,0,0,DEN,0,0,0,0,0,0,0,0,0,0,49.0,23,0,DEN,JAX,8
ArnoDa00,TE,Dan Arnold,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,8,0,8,0,0,0,0,0,0,DEN,0,0,0,0,0,0,0,0,0,0,3.0,5,0,DEN,JAX,8
JoneMa02,WR,Marvin Jones,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,DEN,0,0,0,0,0,0,0,0,0,0,30.0,0,1,DEN,JAX,8
ManhCh00,TE,Chris Manhertz,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,-1,0,-1,0,0,0,0,0,0,DEN,0,0,0,0,0,0,0,0,0,0,-4.0,3,0,DEN,JAX,8
SaubEr00,TE,Eric Saubert,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAX,0,0,0,0,0,0,0,0,0,0,0.0,0,0,DEN,JAX,8
JeudJe00,WR,Jerry Jeudy,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7,6,63,1,25,0,0,0,0,0,0,JAX,0,0,0,0,0,0,0,0,0,0,58.1,40,0,DEN,JAX,8
SuttCo00,WR,Courtland Sutton,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,1,13,0,13,0,0,0,0,0,0,JAX,0,0,0,0,0,0,0,0,0,0,36.0,2,1,DEN,JAX,8
TomlEr01,TE,Eric Tomlinson,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAX,0,0,0,0,0,0,0,0,0,0,0.0,0,0,DEN,JAX,8
JoneTi00,WR,Tim Jones,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,DEN,JAX,8
BeckAn01,TE,Andrew Beck,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAX,0,0,0,0,0,0,0,0,0,0,0.0,0,0,DEN,JAX,8
HintKe00,WR,Kendall Hinton,DEN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAX,0,0,0,0,0,0,0,0,0,0,0.0,0,0,DEN,JAX,8
FarrLu00,TE,Luke Farrell,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,DEN,JAX,8
ConnSn00,RB,Snoop Conner,JAX,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DEN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,DEN,JAX,8
OsboKJ00,WR,K.J. Osborn,MIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,2,8,1,5,0,0,0,0,0,0,ARI,0,0,0,0,0,0,0,0,0,0,25.0,6,0,ARI,MIN,8
MundJo00,TE,Johnny Mundt,MIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,ARI,0,0,0,0,0,0,0,0,0,0,1.0,0,0,ARI,MIN,8
ReagJa00,WR,Jalen Reagor,MIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,ARI,MIN,8
SmitIr01,TE,Irv Smith Jr.,MIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,4,4,28,0,11,0,0,0,0,0,0,ARI,0,0,0,0,0,0,0,0,0,0,14.0,14,0,ARI,MIN,8
MurrKy00,QB,Kyler Murray,ARI,31,44,326,3,2,4,29,38,95.5,6,36,0,8,0,0,0,0,0,0,4,2,54,52,2,MIN,0,0,0,288,2,3,3,33,3,0,0.0,0,0,ARI,MIN,8
BenjEn00,RB,Eno Benjamin,ARI,0,0,0,0,0,0,0,0,0.0,9,22,0,7,7,4,23,0,15,0,0,9,9,0,9,MIN,0,0,0,0,0,0,0,8,14,0,-2.8,22,1,ARI,MIN,8
MoorRo02,WR,Rondale Moore,ARI,0,0,0,0,0,0,0,0,0.0,2,12,0,9,8,7,92,1,38,0,0,2,2,0,2,MIN,0,0,0,0,0,0,0,10,2,0,10.4,87,0,ARI,MIN,8
WillDa10,RB,Darrel Williams,ARI,0,0,0,0,0,0,0,0,0.0,5,8,0,5,3,2,6,0,6,0,0,5,5,0,5,MIN,0,0,0,0,0,0,0,1,7,0,-9.9,13,0,ARI,MIN,8
HollJa03,TE,Jacob Hollister,MIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,ARI,MIN,8
ErtzZa00,TE,Zach Ertz,ARI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,5,4,34,1,13,0,0,0,0,0,0,MIN,0,0,0,0,0,0,0,0,0,0,27.0,27,0,ARI,MIN,8
DortGr01,WR,Greg Dortch,ARI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,2,12,0,8,1,0,0,0,0,0,MIN,0,0,0,0,0,0,0,0,0,0,2.1,14,0,ARI,MIN,8
GreeA.00,WR,A.J. Green,ARI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,MIN,0,0,0,0,0,0,0,0,0,0,26.0,0,0,ARI,MIN,8
AndeRo04,WR,Robbie Anderson,ARI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,MIN,0,0,0,0,0,0,0,0,0,0,74.1,0,0,ARI,MIN,8
CousKi00,QB,Kirk Cousins,MIN,24,36,232,2,0,3,24,29,103.0,4,22,1,17,0,0,0,0,0,1,3,1,43,42,1,ARI,0,0,0,233,4,17,4,19,3,0,0.0,0,0,ARI,MIN,8
CookDa01,RB,Dalvin Cook,MIN,0,0,0,0,0,0,0,0,0.0,20,111,1,30,6,5,30,0,11,0,0,20,20,0,20,ARI,0,0,0,0,0,0,0,58,53,1,1.2,32,0,ARI,MIN,8
MattAl01,RB,Alexander Mattison,MIN,0,0,0,0,0,0,0,0,0.0,5,40,1,15,0,0,0,0,0,0,0,5,5,0,5,ARI,0,0,0,0,0,0,0,28,12,1,0.0,0,0,ARI,MIN,8
JeffJu00,WR,Justin Jefferson,MIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8,6,98,0,29,0,0,0,0,0,0,ARI,0,0,0,0,0,0,0,0,0,0,84.8,43,0,ARI,MIN,8
ThieAd00,WR,Adam Thielen,MIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,7,6,67,0,18,0,0,0,0,0,0,ARI,0,0,0,0,0,0,0,0,0,0,76.3,10,0,ARI,MIN,8
McBrTr01,TE,Trey McBride,ARI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,ARI,MIN,8
AndeSt01,TE,Stephen Anderson,ARI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,0,0,0,0,0,0,0,0,0,0,0.0,0,0,ARI,MIN,8
HamxC.00,FB,C.J. Ham,MIN,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,0,0,0,0,0,0,0,0,0,0,0.0,0,0,ARI,MIN,8
HopkDe00,WR,DeAndre Hopkins,ARI,0,0,0,0,0,0,0,0,0.0,0,0,0,0,13,12,159,1,33,0,0,0,0,0,0,MIN,0,0,0,0,0,0,0,0,0,0,162.5,16,1,ARI,MIN,8
JacoJo01,RB,Josh Jacobs,LVR,0,0,0,0,0,0,0,0,0.0,10,43,0,16,4,2,11,0,11,0,0,10,10,0,10,NOR,0,0,0,0,0,0,0,10,33,0,1.2,12,0,LVR,NOR,8
HollMa00,WR,Mack Hollins,LVR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,8,7,64,0,14,0,0,0,0,0,0,NOR,0,0,0,0,0,0,0,0,0,0,68.0,24,0,LVR,NOR,8
MoreFo00,TE,Foster Moreau,LVR,0,0,0,0,0,0,0,0,0.0,0,0,0,0,9,6,31,0,12,0,0,0,0,0,0,NOR,0,0,0,0,0,0,0,0,0,0,32.4,40,1,LVR,NOR,8
